date,pressure,temp_max,temp_mean,temp_min,dew_mean,humidity,insolation,wind_dir,wind_speed,rain,,,
2019-06-09,1005.3,31.4,29.2,27.9,25.8,82,10.1,S,12,0,,,
2019-06-10,1003.3,31.7,28.9,26.1,26.2,86,5.8,S,11,VST,,,
2019-06-11,1004.5,29.1,27,24.4,25.7,93,0.5,S,7,20,,,
2019-06-12,1005,31.4,27.9,25.1,26.4,92,1.7,SSE,9,1.2,,,
2019-06-13,1002.9,31.4,27.5,25,25.5,89,0.8,S,9,18.6,,,
2019-06-14,1002.7,31.9,27.6,24.4,23,77,8,NNE,9,3.2,,,
2019-06-15,1005.4,31.7,27.8,24.6,23.4,78,9.8,E,10,0,,,
2019-06-16,1006.4,29.3,27.2,25.9,24.1,83,11,E,16,0,,,
2019-06-17,1007,29.7,27.1,26,25.2,89,2.8,ENE,15,9.2,,,
2019-06-18,1008,30,27.6,25.4,26,91,2.2,SSE,7,23.8,,,
2019-06-19,1007.8,31.1,28.4,25.6,26,88,4.9,S,8,6,,,
2019-06-20,1006.9,31.4,29.1,27.4,26.2,85,11.9,S,10,0.6,,,
2019-06-21,1005.8,31.8,29.4,27.8,26.3,84,10.9,S,11,0.4,,,
2019-06-22,1004.6,31.3,29.4,28,26.3,84,7.6,S,12,VST,,,
2019-06-23,1004.6,30.8,29.3,28.2,26.2,84,0,S,10,0.2,,,
2019-06-24,1006.1,30,27.7,23.5,25.8,90,0.9,S,10,5.2,,,
2019-06-25,1006.9,29.5,26.4,24.1,24.9,92,0.2,SE,5,5,,,
2019-06-26,1004.1,31.3,27.8,23.7,25.5,88,3.1,S,7,19.6,,,
2019-06-27,1001.7,31.8,29.4,27.9,26.8,86,9.5,S,9,0,,,
2019-06-28,1001.6,32.3,29.6,26.9,27,86,8.4,S,10,4.4,,,
2019-06-29,1001.6,31.5,29.4,26.5,26.7,86,6.9,S,9,3,,,
2019-06-30,1001.7,33,29.3,27.3,25.8,82,6.3,WNW,6,VST,,,
2019-07-01,1001.6,33.4,29.7,27.8,26.4,83,8.2,E,12,VST,,,
2019-07-02,1001.3,33,28.5,25.6,25.6,85,6.7,E,16,11.4,,,
2019-07-03,1003.3,28.5,26.7,24.5,25.2,92,0,SSE,12,54.4,,,
2019-07-04,1005.9,31,28.6,26,25.5,84,8.1,S,14,3.4,,,
2019-07-05,1004.8,31.2,28.6,26.2,25.1,82,9.8,S,11,VST,,,
2019-07-06,1003.4,30.5,28.8,27.7,25.6,83,8.4,S,12,VST,,,
2019-07-07,1004.4,30.5,28.7,28,25.9,85,3.6,S,13,1.4,,,
2019-07-08,1005.4,30.5,28.9,27.9,26.1,85,6,S,14,VST,,,
2019-07-09,1003.3,30.5,28.7,27.5,26.2,87,3,S,13,0.8,,,
2019-07-10,1003.7,30.5,27.3,24.2,25.8,92,0.6,S,7,62.2,,,
2019-07-11,1007.4,31.1,28.3,26.2,26.1,88,5.1,S,9,VST,,,
2019-07-12,1007.3,30.2,28.7,27.8,26.3,87,6.3,S,13,0,,,
2019-07-13,1005.2,30.9,28.8,27.8,26.1,86,8.1,S,12,0,,,
2019-07-14,1003.9,30,28.4,27.7,26.6,90,2.3,S,11,0.2,,,
2019-07-15,1004.8,31.6,29,27.2,26.3,86,9.8,SSE,9,0,,,
2019-07-16,1005,32.8,29.5,27.1,25.9,82,11.8,SW,7,0,,,
2019-07-17,1001.8,35,30.4,27.2,26.7,81,6.3,W,8,0,,,
2019-07-18,999,35.7,31.3,28.9,25.4,71,10.2,W,9,0,,,
2019-07-19,1001.3,34.2,29.4,27,27.1,88,1.6,SW,5,2.2,,,
2019-07-20,1005.2,31.3,28.2,26.2,26.1,89,2.9,S,6,0.2,,,
2019-07-21,1006.4,31.4,28.6,26.5,26.1,87,3.8,S,5,VST,,,
2019-07-22,1005.6,30.3,27.9,25.2,25.8,89,0.9,SSW,6,11.6,,,
2019-07-23,1005.4,31.2,28,24.6,25.7,87,8.5,SSE,7,6.2,,,
2019-07-24,1006.5,31.4,28.8,25.7,26.3,86,10.6,SSE,10,6.2,,,
2019-07-25,1008,31.9,29,27.2,26.2,85,9.8,S,9,1.2,,,
2019-07-26,1007,31.7,29.5,27.7,26.1,82,11.6,S,8,0,,,
2019-07-27,1005.9,32.3,29.5,27.8,26,82,9.3,S,8,0,,,
2019-07-28,1006.5,31.6,28.2,24.2,25.9,87,2.2,SSW,7,22,,,
2019-07-29,1006.7,33,28.7,27,25.6,84,8.1,E,10,VST,,,
2019-07-30,1004.6,30.8,28.2,24.8,25.6,86,7.1,ENE,18,7.4,,,
2019-07-31,1001.8,27.7,25.8,24.4,24.8,94,0.3,NE,25,52.2,,,
2019-08-01,999.1,26.9,25.8,24.4,25.2,97,0,E,23,58,,,
2019-08-02,1001.4,28.6,26,23.4,25.1,95,1,E,17,72,,,
2019-08-03,1002.6,30,26.4,24.7,24.9,91,0.5,E,13,1.4,,,
2019-08-04,1003,30.3,26.9,24.8,25,90,1.1,NNE,8,2,,,
2019-08-05,1003.4,33.8,28.9,25.2,25.1,80,12.3,NNE,8,0,,,
2019-08-06,1002.9,32.8,29.1,27.1,25.8,82,2.6,SSE,5,0,,,
2019-08-07,1001,32.7,28.9,26,25.2,81,10.4,E,7,0,,,
2019-08-08,998.9,34.3,29.6,24.4,26.4,83,10.7,SW,7,16.8,,,
2019-08-09,997.6,35.7,31.2,25.2,26.4,76,10.9,SW,10,VST,,,
2019-08-10,999,34.3,29.9,26.8,27.4,87,6.9,SSW,10,3.4,,,
2019-08-11,1000.7,33.2,29.8,28.5,27,86,9.2,SSW,11,0,,,
2019-08-12,1001.7,33.6,29.3,25.2,26.8,87,6.6,SSW,9,15.8,,,
2019-08-13,1001.8,34.6,30,28.3,26.6,83,8.8,SSW,9,0,,,
2019-08-14,1002,34.5,29.7,25.9,26,81,8.4,SSW,8,7,,,
2019-08-15,1002.2,32.9,28,24.4,25.5,87,2.3,SW,7,11.8,,,
2019-08-16,1003.4,32.8,29.2,27.1,26.5,85,7.5,S,8,VST,,,
2019-08-17,1005.6,31.3,27.6,25.4,25.5,89,2.6,S,7,5.4,,,
2019-08-18,1005.2,31.4,26.7,23.9,25.3,92,3.3,SSW,6,39.6,,,
2019-08-19,1004.1,32.4,28.4,25.7,25.8,86,5.7,SSW,5,0,,,
2019-08-20,1005,30.6,28.3,26.8,25.7,86,5.1,E,7,0.6,,,
2019-08-21,1006.1,33,28.9,26.7,24.9,80,8.8,NNE,8,0,,,
2019-08-22,1006.8,32.1,28.7,26.4,25.2,82,10.7,SSE,6,0,,,
2019-08-23,1007,31.6,28.2,23.5,25.2,84,4.7,SSE,5,18,,,
2019-08-24,1003,35.5,30.7,26.6,26.4,78,7.6,WNW,8,0,,,
2019-08-25,1001.1,31.4,28,25.2,25.4,86,0,SSW,10,9.8,,,
2019-08-26,1005.6,29.9,26.4,22.2,25.4,94,1.3,S,9,111,,,
2019-08-27,1008.2,31.2,28.4,25.1,26.4,90,8.8,SSE,7,25,,,
2019-08-28,1006.5,34.1,29.6,25.9,26.5,84,8.8,NNE,10,0,,,
2019-08-29,1005.6,30.5,27.6,25.1,25.7,90,6.3,E,16,21.2,,,
2019-08-30,1007.7,28.1,26.1,24,24.8,93,0.3,E,8,52.6,,,
2019-08-31,1007.8,30.3,26.6,24.7,24.8,90,2.2,E,10,0.6,,,
2019-09-01,1006.7,31.8,27.6,25.8,25.1,86,4,NNE,17,3,,,
2019-09-02,1007.1,27.6,26,23.7,25.2,96,0,NE,17,59.4,,,
2019-09-03,1005.8,30.8,27,25.2,25,89,5.6,NNE,20,3,,,
2019-09-04,1004.1,29.7,26.3,24,25.1,93,0.8,NNE,16,17.4,,,
2019-09-05,1003.2,31.5,27,24.4,25.2,90,7.6,E,13,5.6,,,
2019-09-06,1002.7,32.6,28.1,24.9,25.5,86,10.1,NNE,9,3.8,,,
2019-09-07,1003.9,34.7,29.6,26.1,26,82,10.6,NNE,6,0,,,
2019-09-08,1004.8,33.2,29.7,27.4,26.9,86,8.2,SSW,5,VST,,,
2019-09-09,1005.9,32.4,29.2,27.1,26,83,8.9,SSE,6,0,,,
2019-09-10,1009,31.2,29,27.2,25.6,82,10.4,SSE,7,0,,,
2019-09-11,1011.6,31.4,29,27.2,25.1,80,10.2,E,8,VST,,,
2019-09-12,1010.2,33.6,29.4,26.6,25.2,79,10.1,NNE,6,0,,,
2019-09-13,1008.7,32,29.2,27.7,25.5,81,9.1,SSE,7,0,,,
2019-09-14,1008.7,32.4,28.8,23.8,24.9,80,8.3,SSE,6,0.4,,,
2019-09-15,1008.6,31.5,28,23.9,24.4,82,7.2,NNE,7,VST,,,
2019-09-16,1008.1,32.7,28.6,25.5,24.5,79,6.3,SE,6,1.6,,,
2019-09-17,1009.5,31.5,27.6,24,25.3,88,5,SSE,6,44,,,
2019-09-18,1011.1,32.6,28.3,25.2,25.2,84,7.4,NNE,8,VST,,,
2019-09-19,1011.5,31.8,28.3,25.1,22.8,74,7.8,NNE,9,0.2,,,
2019-09-20,1009.2,32,28,24.9,19,60,10.4,N,11,0,,,
2019-09-21,1008.6,31.6,27.8,24.6,17.1,52,10.6,N,15,0,,,
2019-09-22,1012.6,30.7,26.8,23.9,15.3,50,10.7,N,16,0,,,
2019-09-23,1016.4,30.4,26.9,24.1,18,59,8,NNE,14,0,,,
2019-09-24,1017.6,31.4,27,24.9,21.8,74,5.1,NNE,8,0,,,
2019-09-25,1017.5,31.3,27.2,24.1,21.5,72,9.9,NNE,8,0,,,
2019-09-26,1017.4,31.4,27.2,25.1,21.5,72,9.3,E,7,0,,,
2019-09-27,1016.8,31.2,27.4,24.9,22.1,73,8.9,NNE,8,0,,,
2019-09-28,1015.2,32.1,27.7,23.8,22.5,74,9.7,NNE,6,0,,,
2019-09-29,1013.1,33,28.2,24.2,22.5,72,8.3,NNE,7,0,,,
2019-09-30,1009.4,34.7,29.9,25.4,20.5,58,9.8,WSW,8,0,,,
2019-10-01,1009.7,33.7,29.7,27.2,21.2,60,9.7,WSW,9,0,,,
2019-10-02,1011.4,33.1,28.4,26,23.7,76,9.7,SW,8,0,,,
2019-10-03,1012.2,31.9,27.8,25.1,22.6,74,9,SSW,7,0,,,
2019-10-04,1012.4,31.4,27.6,24.7,22.8,76,9.9,SSE,6,0,,,
2019-10-05,1013.1,33.1,28.2,24.5,23.3,76,9.7,SSE,5,0,,,
2019-10-06,1014.7,29.6,25.9,23,22.9,84,1.6,E,13,17.4,,,
2019-10-07,1015.5,27.8,25.6,23.1,23.7,90,0.8,E,17,38.6,,,
2019-10-08,1015.8,31.2,27.2,24.8,23.8,82,6.7,NNE,9,0,,,
2019-10-09,1014.9,29.7,27.2,26,23,78,9.8,E,12,VST,,,
2019-10-10,1013.8,29.4,26.7,25.3,23.1,81,6.1,E,8,0,,,
2019-10-11,1012.1,31.5,27.4,24.1,23.8,81,9.3,SW,6,0,,,
2019-10-12,1012,31.8,28,25.2,24,79,9.1,SSE,7,0,,,
2019-10-13,1014.9,28.8,25.8,23.2,23.8,89,1.1,NNE,9,14.2,,,
2019-10-14,1017.8,28.6,24.5,22.7,23.1,92,0.5,NNE,12,58.2,,,
2019-10-15,1019.1,28.7,25.3,23.2,20.6,76,5.8,E,15,0.2,,,
2019-10-16,1018.4,28.5,25.6,23.8,18.6,66,9.7,E,12,VST,,,
2019-10-17,1017.4,29.1,25.6,23.1,19.6,70,9.5,NNE,12,0,,,
2019-10-18,1017.2,28.9,25.3,23.2,18.6,67,3.8,N,11,VST,,,
2019-10-19,1017.4,28.9,25.5,23.1,19.5,70,9.6,NNE,10,0,,,
2019-10-20,1016.6,29,25.2,23,20.5,76,6.9,E,8,0,,,
2019-10-21,1014.2,29,25.1,23.4,19.6,72,8.9,E,7,0,,,
2019-10-22,1012.3,26.6,24.4,23.3,18.2,68,8.6,E,9,0,,,
2019-10-23,1012.3,27.3,24.8,23.4,19.5,72,9.8,E,10,0,,,
2019-10-24,1015,29.2,25.5,23.5,20.3,73,6.1,E,10,0,,,
2019-10-25,1016.8,29,25.4,23.5,20.8,76,9.3,E,11,0,,,
2019-10-26,1017.1,27.8,25.1,24,21.1,78,7.9,E,13,0,,,
2019-10-27,1015.6,28,24.6,22.6,20.8,80,6.7,NNE,10,0.2,,,
2019-10-28,1015.2,28.9,23.9,20.3,20,79,1.4,N,10,0.2,,,
2019-10-29,1016,25,21.9,18.3,15.8,69,5.1,N,16,0,,,
2019-10-30,1016.9,25.7,22.8,20.3,15,62,4.9,NNE,16,0,,,
2019-10-31,1016.4,27.4,24.1,22,16.8,64,4.4,NNE,15,0,,,
2019-11-01,1016,28.9,24.8,22.6,20.6,78,7.6,NNE,10,0,,,
2019-11-02,1014.7,29.3,24.7,22.8,20.4,77,8.4,E,10,0,,,
2019-11-03,1014.1,29.8,25.1,22.4,20.4,76,7.6,NNE,8,0,,,
2019-11-04,1014.7,28,24.5,21.9,15.1,56,8.9,NNE,20,0,,,
2019-11-05,1013.6,27.2,23.4,20.3,14.2,57,9.4,NNE,15,0,,,
2019-11-06,1012.2,26.7,23.4,21.9,16.7,67,5.7,NNE,9,0,,,
2019-11-07,1014,26.8,22.8,19.7,14.8,62,9.2,N,14,0,,,
2019-11-08,1017.2,26.4,22.5,19.6,13,56,9.3,NNE,20,0,,,
2019-11-09,1017.8,26.2,22.2,19.7,14.3,62,9.2,NNE,13,0,,,
2019-11-10,1016.3,26.6,22.2,19.3,16,69,9.3,NNE,9,0,,,
2019-11-11,1014.8,26.9,22.5,19.1,17.8,75,9.4,E,9,0,,,
2019-11-12,1016.4,25,22.8,21.5,19.4,81,4.2,E,12,0,,,
2019-11-13,1018.5,26.7,23.4,21.3,19.6,80,9,E,9,0,,,
2019-11-14,1019.1,25.6,22.3,19.7,15.2,64,8.2,NNE,15,0,,,
2019-11-15,1017,25.6,22.2,19.6,17.1,73,9.1,E,8,VST,,,
2019-11-16,1015.8,25.2,22.1,20.7,17.9,77,8,E,10,0,,,
2019-11-17,1015.2,27.9,23,21,19.7,82,8.2,NNE,7,0,,,
2019-11-18,1016.2,29,23.3,18.8,18.3,75,8.6,N,12,0,,,
2019-11-19,1019.1,22.9,18.9,15.9,12.5,67,8,N,17,0,,,
2019-11-20,1019.7,23.9,19.9,17.3,13.5,67,5.1,N,12,0,,,
2019-11-21,1019.1,25.1,21,17.9,13.8,65,9.1,NNE,10,0,,,
2019-11-22,1017.4,26.9,21.6,17.5,14.1,64,9.3,N,7,0,,,
2019-11-23,1017.2,27.7,22.4,18.8,18.6,80,9.4,NNE,7,0,,,
2019-11-24,1017.7,27.7,22.9,19.3,19.2,81,7.3,NNE,8,0,,,
2019-11-25,1019.7,27.8,23.4,21.6,19.4,78,8.8,NNE,12,0,,,
2019-11-26,1020.7,24.9,21.7,19.9,17.1,76,3,NNE,13,VST,,,
2019-11-27,1020.1,26.2,22.2,20.4,17.9,77,9.1,NNE,9,0,,,
2019-11-28,1022.2,21.6,19,16.5,11.8,64,9,N,17,0,,,
2019-11-29,1022.6,21.7,18.2,15,11.5,65,7.5,NNE,15,0,,,
2019-11-30,1020.6,23.5,19.4,16.3,14.6,74,9,NNE,11,VST,,,
2019-12-01,1018.7,24.9,20.3,16.5,14.4,70,9.2,N,12,0,,,
2019-12-02,1022.2,19.5,16.2,13.3,8,59,7.4,N,21,0,,,
2019-12-03,1023.4,19,15.3,12.6,3.2,45,8.7,N,19,0,,,
2019-12-04,1023.3,20.1,16.3,12.4,3.4,43,9.2,N,19,0,,,
2019-12-05,1024.6,17.3,15.8,14.1,3.9,45,0,NE,19,VST,,,
2019-12-06,1025,19.2,16.1,14.3,0.6,35,7.3,N,25,VST,,,
2019-12-07,1025.1,19.5,15.2,11.6,2,42,9.1,N,21,0,,,
2019-12-08,1025,19.5,15.4,12.2,3.2,45,9.3,NNE,15,0,,,
2019-12-09,1022.1,21,16.6,12.7,7,54,7.2,NNE,8,0,,,
2019-12-10,1018.9,22.4,17.1,13.2,9.6,62,8.2,NW,5,0,,,
2019-12-11,1018.7,23.8,18.3,14.2,9.4,58,9.1,NNW,7,0,,,
2019-12-12,1021,23.1,18.5,15.1,13.2,72,7.6,E,11,0,,,
2019-12-13,1022.5,22.7,18.7,17.3,14.7,78,5.6,E,10,0,,,
2019-12-14,1021.8,24,18.9,15.6,15.3,80,8.4,SE,8,0,,,
2019-12-15,1020,21.3,18.8,17.3,16.4,86,0.2,E,8,VST,,,
2019-12-16,1018.1,22.1,20.3,19,16.9,81,0,SSE,7,0,,,
2019-12-17,1017.9,26.7,22.6,19.5,17.4,73,2.2,SSE,6,0,,,
2019-12-18,1018.2,27.3,22.2,19,18.4,80,3.7,ESE,7,0,,,
2019-12-19,1020,23.6,18.8,16.4,16.2,85,1.2,N,14,VST,,,
2019-12-20,1019.9,22.1,17.8,15.1,12.4,71,7.7,N,13,0,,,
2019-12-21,1018.2,22.2,18,15,14.5,80,0.6,N,8,VST,,,
2019-12-22,1016.1,22.8,19.6,17.5,16.2,81,0.5,NNE,5,0,,,
2019-12-23,1016.7,22,19.1,16.3,17,87,0.3,ESE,8,0,,,
2019-12-24,1018,23.4,19.5,17.7,16.8,85,2.8,E,8,0,,,
2019-12-25,1016.5,24,19.4,17.7,16.4,84,5.4,E,9,0,,,
2019-12-26,1016.9,25.1,19.8,15.3,15.3,76,7.9,NNW,12,0,,,
2019-12-27,1020.8,20.5,16.4,13.4,9.2,64,8.7,N,15,0,,,
2019-12-28,1020.4,21,17.9,15.5,11.6,67,5,NNE,9,0,,,
2019-12-29,1018.6,18.9,17.4,16.2,15,87,0,NNE,8,4.6,,,
2019-12-30,1020.2,23.4,19.6,17.7,18.2,92,0.5,N,8,0,,,
2019-12-31,1025,19.7,18.4,17,17.2,93,0,E,10,3,,,
2020-01-01,1026.5,19.1,17.3,16.6,14.4,83,0.6,E,12,0,,,
2020-01-02,1025.4,20.9,17.5,16.1,14.7,84,2.9,NNE,10,VST,,,
2020-01-03,1023.3,23.4,18.5,16.3,15.6,84,7.2,SSE,8,0,,,
2020-01-04,1021.1,21.4,18.4,16.3,16.3,88,7.6,ESE,7,0,,,
2020-01-05,1020.7,23.1,19.6,17.5,16.2,81,6.3,E,12,0,,,
2020-01-06,1019.5,23.2,20.2,19.2,17.3,83,1,E,9,0,,,
2020-01-07,1017.5,25.8,21.6,19.6,19.1,86,7,NNE,6,0,,,
2020-01-08,1018.8,26.1,21.1,19.1,16.4,76,6,E,10,0,,,
2020-01-09,1018.2,20.2,18.6,17.8,15.5,82,0.3,E,13,0,,,
2020-01-10,1016.5,21.6,19.2,17.9,16.9,87,1.5,ESE,8,0,,,
2020-01-11,1015.7,24.1,19.8,16.4,16.8,83,3.3,NNE,7,0,,,
2020-01-12,1017.7,19.1,15.9,12.7,8.8,64,6.8,N,13,0,,,
2020-01-13,1017.9,21,17.5,15.6,12.2,72,2.4,NNE,9,0,,,
2020-01-14,1019,21.1,18.4,16.6,14.8,80,9.1,E,10,0,,,
2020-01-15,1018.4,21.8,19.1,17.4,16,83,6.4,E,13,0,,,
2020-01-16,1017.8,24.1,19.7,17.8,17.3,87,5,E,10,0,,,
2020-01-17,1020.3,19.6,16.7,13.9,11.1,70,5,N,13,0,,,
2020-01-18,1019.9,20.5,17,14,11.1,69,7.7,NNE,9,0,,,
2020-01-19,1021.5,17.7,16,13.9,11.8,76,0,N,11,0,,,
2020-01-20,1022.3,20,16.2,13.5,11.8,76,0,N,9,0,,,
2020-01-21,1022.4,21.5,17.8,15,14.7,83,5.8,E,10,0,,,
2020-01-22,1019.4,23.1,19.8,17.5,16.9,84,0.3,NNE,9,0,,,
2020-01-23,1017.4,24.6,21.2,19.1,19.1,89,8.8,SE,6,0,,,
2020-01-24,1018,25,21.2,19.6,19.5,90,5.9,E,8,0,,,
2020-01-25,1016.3,23.2,19.4,16.5,17.8,91,0.8,E,10,4.2,,,
2020-01-26,1016,16.5,13.3,10.9,12.1,92,0,NNW,16,19.8,,,
2020-01-27,1017.2,14.9,11.2,9.7,7.1,76,2.8,N,16,0.2,,,
2020-01-28,1019.1,14.8,11.2,7.9,5.9,71,4.7,N,18,0.8,,,
2020-01-29,1021.2,15.3,12.1,9.6,4.5,60,5.9,N,18,0,,,
2020-01-30,1021.9,17.9,13.3,10.2,1.9,47,9.7,N,19,0,,,
2020-01-31,1022.5,19.1,14.4,11.3,3.8,50,9.6,NNE,13,0,,,
2020-02-01,1022.4,18.5,15.9,14,10.6,71,8.1,ENE,14,0,,,
2020-02-02,1022,19.2,16.8,15.7,13.8,83,0,E,11,0,,,
2020-02-03,1020.4,21,17.2,15,14.8,86,1.9,NNE,8,2.8,,,
2020-02-04,1020.5,17.1,15.3,13.6,14.2,94,0,NNE,11,8.2,,,
2020-02-05,1020.7,17.7,16.1,14.9,14.4,90,0,NNE,11,VST,,,
2020-02-06,1019.8,17.4,16.4,15.4,14,86,0,E,14,0,,,
2020-02-07,1021.3,20.9,17.8,16.6,15.5,87,0.2,NNE,9,0,,,
2020-02-08,1024.3,18.6,16.2,14.9,12.8,80,1,NNE,14,0,,,
2020-02-09,1026,18.4,15.1,13.3,10.7,75,2.3,N,12,0,,,
2020-02-10,1023.3,17,15.5,14.7,11.7,78,0,NNE,8,0,,,
2020-02-11,1020.7,18.6,16.4,15.4,14.8,91,0,NNE,6,4.4,,,
2020-02-12,1018.2,21.4,18.7,16.8,18.1,96,0.4,SSE,4,0.4,,,
2020-02-13,1015.5,18.7,18.1,17.3,18,100,0,SSE,8,42.2,,,
2020-02-14,1013.6,20.7,19.3,18.3,19.2,100,0,SSE,10,9.6,,,
2020-02-15,1013.4,21.8,20.1,18.5,20.2,100,0,SSE,10,2.4,,,
2020-02-16,1021.1,18.5,11.4,8.9,9.4,88,1.3,N,21,14.4,,,
2020-02-17,1026.7,15.5,11.8,8.2,3.6,58,9.6,N,21,0,,,
2020-02-18,1026.6,17.4,13.7,10.1,3.9,52,9.7,NNE,13,0,,,
2020-02-19,1024.6,18.9,15.6,12.3,10.5,72,8.9,E,7,0,,,
2020-02-20,1025,19.9,16.7,13.4,11.7,73,4.4,E,8,0,,,
2020-02-21,1026.9,21.3,17.6,14,13.7,79,9.5,E,8,0,,,
2020-02-22,1025.9,25,19.3,15,14.6,75,9.9,SSE,8,0,,,
2020-02-23,1024.6,24,18.9,16.4,14.2,76,6.6,E,13,0,,,
2020-02-24,1020.8,21.6,19,17.3,15.5,81,1,ESE,10,0,,,
2020-02-25,1018.2,25.9,21,18.3,18.3,85,4.9,SSE,6,0,,,
2020-02-26,1018.2,27.8,22.4,19,19.4,84,9,S,7,0,,,
2020-02-27,1019.5,21.5,19.7,18.5,17.8,89,3.2,E,11,0,,,
2020-02-28,1018.2,25.1,19.5,17.8,16.6,84,1.8,E,10,0,,,
2020-02-29,1015,25.7,21.4,18.6,18.3,83,6.8,SSE,6,0,,,
2020-03-01,1014.6,26.1,21.7,19,19.5,87,6.6,SSW,4,0,,,
2020-03-02,1017.5,20.9,19.4,18.1,17.8,91,0,E,12,VST,,,
2020-03-03,1018.2,20.1,18.8,17.6,16.4,86,0,E,13,VST,,,
2020-03-04,1018.3,21.4,18.7,16.6,17.1,90,0,NNE,12,1.2,,,
2020-03-05,1019.7,18.8,16.6,14.5,15.1,91,0,NNE,10,1,,,
2020-03-06,1017.6,19,17.4,16.8,15.1,86,0,E,13,VST,,,
2020-03-07,1014,20.6,19.4,18.2,18.6,96,0,SE,8,VST,,,
2020-03-08,1010.5,21.7,20.6,19.4,20.4,99,0,SSE,10,VST,,,
2020-03-09,1008.3,24.4,22.3,20.2,21.8,97,1.8,SSE,12,1,,,
2020-03-10,1013.8,24.4,21.3,18,16.4,75,3.7,N,15,0.4,,,
2020-03-11,1017.8,19.7,17.9,17.3,13.9,78,0,E,15,0.4,,,
2020-03-12,1015.5,20.2,19.1,17.8,18.7,97,0,SE,10,0.4,,,
2020-03-13,1015.8,24.3,20.7,19.3,20.3,98,0.7,SSE,9,0,,,
2020-03-14,1017.9,24.7,20.4,17.6,17.1,83,8.1,NNE,13,1.6,,,
2020-03-15,1019.4,23,19.7,18.2,14.1,71,6.4,"E,NNE",11,0,,,
2020-03-16,1019.7,21.4,19.4,18,16.2,82,2.3,E,14,0,,,
2020-03-17,1018.7,22.6,19.7,18.8,17.9,90,0.3,E,8,1,,,
2020-03-18,1016,20.7,19.5,18.9,18.3,93,1.3,NNE,7,7.2,,,
2020-03-19,1014.8,21.6,19.8,19,19.2,96,0,SSE,7,2,,,
2020-03-20,1015.3,21.8,20,18.8,19.4,96,0,SE,6,4,,,
2020-03-21,1015.2,22.7,21,20.1,21,100,0,SSE,8,2,,,
2020-03-22,1014.2,27.1,22.7,20.6,21.6,94,6.3,SSE,6,VST,,,
2020-03-23,1014.2,28.8,23.8,20.7,21.7,89,9.6,S,7,0.2,,,
2020-03-24,1015.4,24.9,21.6,20.5,19.9,90,6.2,SE,10,0,,,
2020-03-25,1014.3,24.8,21.9,20.7,20,89,2.7,E,9,0,,,
2020-03-26,1013.6,25,22.2,21.2,21.6,96,0.2,ESE,6,0.6,,,
2020-03-27,1013.1,25,22.8,21.4,22.1,96,1.1,SSE,8,1.2,,,
2020-03-28,1013.6,23.9,21.4,18.8,21,97,0,NNE,9,10.6,,,
2020-03-29,1013.1,22,20.2,18.5,19.6,96,0,ESE,14,9.4,,,
2020-03-30,1012.4,20.5,18.9,17.5,18.8,99,0,NNE,8,14.8,,,
2020-03-31,1013.5,19.3,17.8,16.3,17.8,100,0,NNE,7,3.8,,,
2020-04-01,1015.4,18.6,17.2,16.3,16.4,95,0,N,10,VST,,,
2020-04-02,1017,19.7,18.9,17.5,18,95,0,E,15,0.2,,,
2020-04-03,1017.3,20.6,19.4,18,18.6,96,0,E,14,4,,,
2020-04-04,1018.3,20.9,19.1,18.1,18.6,97,0,NNE,8,3,,,
2020-04-05,1019.3,18.7,16.9,15.5,16.6,98,0,NNE,11,11.4,,,
2020-04-06,1017,17.2,16.2,15.5,15.8,97,0,NNE,12,20,,,
2020-04-07,1016,20.3,17.4,15.4,16.1,92,0,NNE,9,9,,,
2020-04-08,1016.7,22.2,19.5,17.4,15.5,78,2.1,E,7,0,,,
2020-04-09,1017.8,23.9,20.7,18,15.6,74,9,SE,7,0,,,
2020-04-10,1018.2,23.4,20.6,18.4,17.3,82,8.4,ESE,10,0,,,
2020-04-11,1015.2,23.1,21.2,19.5,20.5,96,0,SSE,6,4,,,
2020-04-12,1017.8,23.6,19.2,15.9,11.8,65,9.5,N,19,2.2,,,
2020-04-13,1019.5,23.8,18.8,15.2,6.4,45,9.9,NNE,16,0,,,
2020-04-14,1017.7,24.2,19.8,17.5,12.6,64,4,SSE,5,0,,,
2020-04-15,1015.7,25.6,21,17,15.9,74,10.5,S,6,0,,,
2020-04-16,1014.6,26,21.7,18.8,19,85,7.9,SSE,6,0,,,
2020-04-17,1015,26.3,22.9,20.7,20.6,87,8.1,SSE,7,0,,,
2020-04-18,1014.1,25.5,23,21.2,21.6,92,1.5,SSE,5,VST,,,
2020-04-19,1012.9,27.9,24.3,22.4,22.5,90,6.7,S,7,0,,,
2020-04-20,1012.6,29.2,25.5,23.6,23.4,88,8.2,S,8,VST,,,
2020-04-21,1012.4,27.8,25.5,24.1,23.8,91,6.2,SSE,10,0,,,
2020-04-22,1014.6,25.1,21.9,17.9,21.4,97,0,E,14,21.2,,,
2020-04-23,1017.4,20.3,19.5,18.5,18.9,97,0,NNE,11,1.4,,,
2020-04-24,1019.4,19.3,17.5,16.4,16.5,94,0,N,13,1.2,,,
2020-04-25,1018.6,22.7,19,16.8,16.9,88,0.2,N,7,0.2,,,
2020-04-26,1017.4,26.1,22.1,18.2,18,78,3.7,NNE,7,1.4,,,
